id,word,alt,new_word,bee,group,nTried,nMistakes,weight
2810,hipsterism,,1,two,champions,0,0,1
2811,melamine,,1,two,champions,0,0,1
2812,eluate,,1,two,champions,0,0,1
2813,heterophony,,1,two,champions,0,0,1
2814,polonium,,1,two,champions,0,0,1
2815,espial,,1,two,champions,0,0,1
2816,kung,,1,two,champions,0,0,1
2817,pao,,1,two,champions,0,0,1
2818,aglossal,,1,two,champions,0,0,1
2819,nodosity,,1,two,champions,0,0,1
2820,somniloquy,,1,two,champions,0,0,1
2821,antacid,,1,two,champions,0,0,1
2822,umbilical,,1,two,champions,0,0,1
2823,zacate,,1,two,champions,0,0,1
2824,acquit,,1,two,champions,0,0,1
2825,capnometer,,1,two,champions,0,0,1
2826,fontina,,1,two,champions,0,0,1
2827,biomimicry,,1,two,champions,0,0,1
2828,durango,,1,two,champions,0,0,1
2829,pomato,,1,two,champions,0,0,1
2830,inerrancy,,1,two,champions,0,0,1
2831,Munich,,1,two,champions,0,0,1
2832,coalition,,1,two,champions,0,0,1
2833,discretionary,,1,two,champions,0,0,1
2834,inveterate,,1,two,champions,0,0,1
2835,paneer,panir,1,two,champions,0,0,1
2836,valorous,valourous,1,two,champions,0,0,1
2837,honorific,honourific,1,two,champions,0,0,1
2838,bandanna,bandana,1,two,champions,0,0,1
2839,caftan,kaftan,1,two,champions,0,0,1
2840,brusque,brusk,1,two,champions,0,0,1
2841,anemic,anaemic,1,two,champions,0,0,1
2842,gaffe,gaff,1,two,champions,0,0,1
2843,volary,volery,1,two,champions,0,0,1
2844,cognizant,cognisant,1,two,champions,0,0,1
2845,minuscule,miniscule,1,two,champions,0,0,1
2846,déjà-vu,déjà-vue,1,two,champions,0,0,1
2847,chute,shute,1,two,champions,0,0,1
2848,medieval,mediaeval,1,two,champions,0,0,1
2849,cattalo,catalo,1,two,champions,0,0,1
2850,reflexology,,0,three,study,0,0,1
2851,intentionally,,0,three,study,0,0,1
2852,cocoon,,0,three,study,0,0,1
2853,motley,,0,three,study,0,0,1
2854,fetlocks,,0,three,study,0,0,1
2855,ranchero,,0,three,study,0,0,1
2856,intolerance,,0,three,study,0,0,1
2857,gluten,,0,three,study,0,0,1
2858,mystified,,0,three,study,0,0,1
2859,swankiest,,0,three,study,0,0,1
2860,clouting,,0,three,study,0,0,1
2861,mallet,,0,three,study,0,0,1
2862,Singapore,,0,three,study,0,0,1
2863,disembodied,,0,three,study,0,0,1
2864,Korea,,0,three,study,0,0,1
2865,aisles,,0,three,study,0,0,1
2866,unsportsmanlike,,0,three,study,0,0,1
2867,ensnarement,,0,three,study,0,0,1
2868,morbidity,,0,three,study,0,0,1
2869,proctors,,0,three,study,0,0,1
2870,trodden,,0,three,study,0,0,1
2871,torturous,,0,three,study,0,0,1
2872,referral,,0,three,study,0,0,1
2873,aerials,,0,three,study,0,0,1
2874,surgeon,,0,three,study,0,0,1
2875,Judaism,,0,three,study,0,0,1
2876,stalemate,,0,three,study,0,0,1
2877,thoroughfare,,0,three,study,0,0,1
2878,transgressions,,0,three,study,0,0,1
2879,abdomen,,0,three,study,0,0,1
2880,appeasement,,0,three,study,0,0,1
2881,liability,,0,three,study,0,0,1
2882,penchant,,0,three,study,0,0,1
2883,propensity,,0,three,study,0,0,1
2884,instinctive,,0,three,study,0,0,1
2885,infectious,,0,three,study,0,0,1
2886,Minnesota,,0,three,study,0,0,1
2887,adversity,,0,three,study,0,0,1
2888,convictions,,0,three,study,0,0,1
2889,intestine,,0,three,study,0,0,1
2890,discriminating,,0,three,study,0,0,1
2891,exile,,0,three,study,0,0,1
2892,lineage,,0,three,study,0,0,1
2893,coaxing,,0,three,study,0,0,1
2894,permanence,,0,three,study,0,0,1
2895,larkspur,,0,three,study,0,0,1
2896,drudgery,,0,three,study,0,0,1
2897,ransacked,,0,three,study,0,0,1
2898,menorahs,,0,three,study,0,0,1
2899,heirloom,,0,three,study,0,0,1
2900,pallid,,0,three,study,0,0,1
2901,renal,,0,three,study,0,0,1
2902,mete,,0,three,study,0,0,1
2903,russet,,0,three,study,0,0,1
2904,topologically,,0,three,study,0,0,1
2905,burgundy,,0,three,study,0,0,1
2906,brocade,,0,three,study,0,0,1
2907,heresy,,0,three,study,0,0,1
2908,perdition,,0,three,study,0,0,1
2909,incorrigibles,,0,three,study,0,0,1
2910,porcine,,0,three,study,0,0,1
2911,dispensation,,0,three,study,0,0,1
2912,Richter-scale,,0,three,study,0,0,1
2913,palpable,,0,three,study,0,0,1
2914,congealing,,0,three,study,0,0,1
2915,bantlings,,0,three,study,0,0,1
2916,prioress,,0,three,study,0,0,1
2917,embroidery,,0,three,study,0,0,1
2918,coronation,,0,three,study,0,0,1
2919,padre,,0,three,study,0,0,1
2920,mien,,0,three,study,0,0,1
2921,resinous,,0,three,study,0,0,1
2922,scree,,0,three,study,0,0,1
2923,chaplain,,0,three,study,0,0,1
2924,feinted,,0,three,study,0,0,1
2925,humus,,0,three,study,0,0,1
2926,Cantonese,,0,three,study,0,0,1
2927,herbalist,,0,three,study,0,0,1
2928,fortuitous,,0,three,study,0,0,1
2929,poultice,,0,three,study,0,0,1
2930,guarantor,,0,three,study,0,0,1
2931,adduced,,0,three,study,0,0,1
2932,impertinent,,0,three,study,0,0,1
2933,fractious,,0,three,study,0,0,1
2934,Darwinism,,0,three,study,0,0,1
2935,transept,,0,three,study,0,0,1
2936,condescendingly,,0,three,study,0,0,1
2937,rhetorical,,0,three,study,0,0,1
2938,phenomenal,,0,three,study,0,0,1
2939,mortification,,0,three,study,0,0,1
2940,covenant,,0,three,study,0,0,1
2941,throes,,0,three,study,0,0,1
2942,semblance,,0,three,study,0,0,1
2943,aversion,,0,three,study,0,0,1
2944,primordial,,0,three,study,0,0,1
2945,moppet,,0,three,study,0,0,1
2946,assassinate,,0,three,study,0,0,1
2947,vuvuzela,,0,three,study,0,0,1
2948,adzuki,,0,three,study,0,0,1
2949,allée,,0,three,study,0,0,1
2950,d’orsay,,0,three,study,0,0,1
2951,Wiesbaden,,0,three,study,0,0,1
2952,Montmorency,,0,three,study,0,0,1
2953,justaucorps,,0,three,study,0,0,1
2954,ducats,,0,three,study,0,0,1
2955,condyles,,0,three,study,0,0,1
2956,Yom-Kippur,,0,three,study,0,0,1
2957,Firenze,,0,three,study,0,0,1
2958,kaddish,,0,three,study,0,0,1
2959,Chelonia,,0,three,study,0,0,1
2960,Quasimodo,,0,three,study,0,0,1
2961,Helvetia,,0,three,study,0,0,1
2962,lachrymose,,0,three,study,0,0,1
2963,quatrains,,0,three,study,0,0,1
2964,katabatic,,0,three,study,0,0,1
2965,bivouac,,0,three,study,0,0,1
2966,fata-morgana,,0,three,study,0,0,1
2967,hawsers,,0,three,study,0,0,1
2968,Bayreuth,,0,three,study,0,0,1
2969,vambrace,,0,three,study,0,0,1
2970,plastron,,0,three,study,0,0,1
2971,linsey-woolsey,,0,three,study,0,0,1
2972,Albion,,0,three,study,0,0,1
2973,paschal,,0,three,study,0,0,1
2974,coracle,,0,three,study,0,0,1
2975,abalones,,0,three,study,0,0,1
2976,repast,,0,three,study,0,0,1
2977,Bloomsbury,,0,three,study,0,0,1
2978,aquiline,,0,three,study,0,0,1
2979,Confucianism,,0,three,study,0,0,1
2980,Chaucerian,,0,three,study,0,0,1
2981,Edinburgh,,0,three,study,0,0,1
2982,Carlisle,,0,three,study,0,0,1
2983,Mantua,,0,three,study,0,0,1
2984,Jains,,0,three,study,0,0,1
2985,ziggurat,,0,three,study,0,0,1
2986,Durham,,0,three,study,0,0,1
2987,derrick,,0,three,study,0,0,1
2988,Kerala,,0,three,study,0,0,1
2989,chandleries,,0,three,study,0,0,1
2990,bier,,0,three,study,0,0,1
2991,Des-Moines,,0,three,study,0,0,1
2992,conurbation,,0,three,study,0,0,1
2993,Sioux,,0,three,study,0,0,1
2994,refectory,,0,three,study,0,0,1
2995,presidio,,0,three,study,0,0,1
2996,pulverized,pulverised,0,three,study,0,0,1
2997,demeanor,demeanour,0,three,study,0,0,1
2998,kimchi,kimchee,0,three,study,0,0,1
2999,Arapaho,Arapahoe,0,three,study,0,0,1
3000,imaret,,0,three,champions,0,0,1
3001,cornichon,,0,three,champions,0,0,1
3002,devastavit,,0,three,champions,0,0,1
3003,Mediterranean,,0,three,champions,0,0,1
3004,longevous,,0,three,champions,0,0,1
3005,digerati,,0,three,champions,0,0,1
3006,solecism,,0,three,champions,0,0,1
3007,hypertrophy,,0,three,champions,0,0,1
3008,ravigote,,0,three,champions,0,0,1
3009,inchoate,,0,three,champions,0,0,1
3010,judoka,,0,three,champions,0,0,1
3011,vaccary,,0,three,champions,0,0,1
3012,Adelaide,,0,three,champions,0,0,1
3013,unwonted,,0,three,champions,0,0,1
3014,tazza,,0,three,champions,0,0,1
3015,damson,,0,three,champions,0,0,1
3016,pelisse,,0,three,champions,0,0,1
3017,succade,,0,three,champions,0,0,1
3018,tumulus,,0,three,champions,0,0,1
3019,dorsiflexor,,0,three,champions,0,0,1
3020,profiterole,,0,three,champions,0,0,1
3021,valetudinary,,0,three,champions,0,0,1
3022,aristoi,,0,three,champions,0,0,1
3023,vireo,,0,three,champions,0,0,1
3024,rococo,,0,three,champions,0,0,1
3025,lachsschinken,,0,three,champions,0,0,1
3026,wakame,,0,three,champions,0,0,1
3027,bathos,,0,three,champions,0,0,1
3028,nihilism,,0,three,champions,0,0,1
3029,ustion,,0,three,champions,0,0,1
3030,sumpsimus,,0,three,champions,0,0,1
3031,morel,,0,three,champions,0,0,1
3032,abeyance,,0,three,champions,0,0,1
3033,rongeur,,0,three,champions,0,0,1
3034,mountebank,,0,three,champions,0,0,1
3035,allelopathy,,0,three,champions,0,0,1
3036,capoeira,,0,three,champions,0,0,1
3037,agnolotti,,0,three,champions,0,0,1
3038,ballabile,,0,three,champions,0,0,1
3039,draegerman,,0,three,champions,0,0,1
3040,prescient,,0,three,champions,0,0,1
3041,Fribourg,,0,three,champions,0,0,1
3042,tenon,,0,three,champions,0,0,1
3043,nubilous,,0,three,champions,0,0,1
3044,iatrogenic,,0,three,champions,0,0,1
3045,onychitis,,0,three,champions,0,0,1
3046,roux,,0,three,champions,0,0,1
3047,tuatara,,0,three,champions,0,0,1
3048,chicle,,0,three,champions,0,0,1
3049,sulcus,,0,three,champions,0,0,1
3050,thalamus,,0,three,champions,0,0,1
3051,gyttja,,0,three,champions,0,0,1
3052,jibboom,,0,three,champions,0,0,1
3053,vestigial,,0,three,champions,0,0,1
3054,Orwellian,,0,three,champions,0,0,1
3055,cabaletta,,0,three,champions,0,0,1
3056,hesped,,0,three,champions,0,0,1
3057,umami,,0,three,champions,0,0,1
3058,persiflage,,0,three,champions,0,0,1
3059,toreador,,0,three,champions,0,0,1
3060,vermicelli,,0,three,champions,0,0,1
3061,frangipane,,0,three,champions,0,0,1
3062,reseau,,0,three,champions,0,0,1
3063,moulage,,0,three,champions,0,0,1
3064,interpellate,,0,three,champions,0,0,1
3065,genuflect,,0,three,champions,0,0,1
3066,cinerarium,,0,three,champions,0,0,1
3067,polemic,,0,three,champions,0,0,1
3068,paladin,,0,three,champions,0,0,1
3069,totipotency,,0,three,champions,0,0,1
3070,agnomen,,0,three,champions,0,0,1
3071,Bauhaus,,0,three,champions,0,0,1
3072,sacerdotal,,0,three,champions,0,0,1
3073,skeuomorph,,0,three,champions,0,0,1
3074,binturong,,0,three,champions,0,0,1
3075,mamushi,,0,three,champions,0,0,1
3076,lipophilic,,0,three,champions,0,0,1
3077,codicil,,0,three,champions,0,0,1
3078,coulomb,,0,three,champions,0,0,1
3079,violaceous,,0,three,champions,0,0,1
3080,Rorschach,,0,three,champions,0,0,1
3081,arthralgia,,0,three,champions,0,0,1
3082,desman,,0,three,champions,0,0,1
3083,jacaranda,,0,three,champions,0,0,1
3084,huapango,,0,three,champions,0,0,1
3085,predilection,,0,three,champions,0,0,1
3086,entomophagy,,0,three,champions,0,0,1
3087,paronomasia,,0,three,champions,0,0,1
3088,facsimile,,0,three,champions,0,0,1
3089,renminbi,,0,three,champions,0,0,1
3090,interferon,,0,three,champions,0,0,1
3091,sedulous,,0,three,champions,0,0,1
3092,velouté,,0,three,champions,0,0,1
3093,Aesopian,,0,three,champions,0,0,1
3094,frigate,,0,three,champions,0,0,1
3095,enoptromancy,,0,three,champions,0,0,1
3096,satiety,,0,three,champions,0,0,1
3097,perorate,,0,three,champions,0,0,1
3098,danseur,,0,three,champions,0,0,1
3099,chevalier,,0,three,champions,0,0,1
3100,taurine,,0,three,champions,0,0,1
3101,hierurgical,,0,three,champions,0,0,1
3102,melee,,0,three,champions,0,0,1
3103,emolument,,0,three,champions,0,0,1
3104,ikebana,,0,three,champions,0,0,1
3105,exaugural,,0,three,champions,0,0,1
3106,gaillardia,,0,three,champions,0,0,1
3107,caryatid,,0,three,champions,0,0,1
3108,heliacal,,0,three,champions,0,0,1
3109,schefflera,,0,three,champions,0,0,1
3110,contrapposto,,0,three,champions,0,0,1
3111,temblor,,0,three,champions,0,0,1
3112,insouciance,,0,three,champions,0,0,1
3113,catarrh,,0,three,champions,0,0,1
3114,quattrocento,,0,three,champions,0,0,1
3115,millegrain,,0,three,champions,0,0,1
3116,canaille,,0,three,champions,0,0,1
3117,verisimilitude,,0,three,champions,0,0,1
3118,Keynesian,,0,three,champions,0,0,1
3119,akaryote,,0,three,champions,0,0,1
3120,azulejo,,0,three,champions,0,0,1
3121,hauberk,,0,three,champions,0,0,1
3122,bouillon,,0,three,champions,0,0,1
3123,tarpaulin,,0,three,champions,0,0,1
3124,cephalopod,,0,three,champions,0,0,1
3125,pulchritude,,0,three,champions,0,0,1
3126,pekoe,,0,three,champions,0,0,1
3127,patois,,0,three,champions,0,0,1
3128,Rubicon,,0,three,champions,0,0,1
3129,Truckee,,0,three,champions,0,0,1
3130,aerophilatelic,,0,three,champions,0,0,1
3131,ankh,,0,three,champions,0,0,1
3132,contumelious,,0,three,champions,0,0,1
3133,vicissitudes,,0,three,champions,0,0,1
3134,lilliputian,,0,three,champions,0,0,1
3135,Sbrinz,,0,three,champions,0,0,1
3136,kathakali,,0,three,champions,0,0,1
3137,cozen,,0,three,champions,0,0,1
3138,oxalis,,0,three,champions,0,0,1
3139,myeloma,,0,three,champions,0,0,1
3140,lebensraum,,0,three,champions,0,0,1
3141,mufti,,0,three,champions,0,0,1
3142,dirigible,,0,three,champions,0,0,1
3143,surcease,,0,three,champions,0,0,1
3144,ascetic,,0,three,champions,0,0,1
3145,oolite,,0,three,champions,0,0,1
3146,revanche,,0,three,champions,0,0,1
3147,megrims,,0,three,champions,0,0,1
3148,podagra,,0,three,champions,0,0,1
3149,palaver,,0,three,champions,0,0,1
3150,luthier,,0,three,champions,0,0,1
3151,yttriferous,,0,three,champions,0,0,1
3152,vermeil,,0,three,champions,0,0,1
3153,Ouagadougou,,0,three,champions,0,0,1
3154,bibliopegist,,0,three,champions,0,0,1
3155,plagiarism,,0,three,champions,0,0,1
3156,holobenthic,,0,three,champions,0,0,1
3157,boutonniere,,0,three,champions,0,0,1
3158,anodyne,,0,three,champions,0,0,1
3159,saccharide,,0,three,champions,0,0,1
3160,boulevardier,,0,three,champions,0,0,1
3161,quokka,,0,three,champions,0,0,1
3162,lidocaine,,0,three,champions,0,0,1
3163,contretemps,,0,three,champions,0,0,1
3164,a-posteriori,,0,three,champions,0,0,1
3165,scaberulous,,0,three,champions,0,0,1
3166,anaglyphy,,0,three,champions,0,0,1
3167,realpolitik,,0,three,champions,0,0,1
3168,colloque,,0,three,champions,0,0,1
3169,onychorrhexis,,0,three,champions,0,0,1
3170,existence,,0,three,champions,0,0,1
3171,vigneron,,0,three,champions,0,0,1
3172,tannined,,0,three,champions,0,0,1
3173,spiedini,,0,three,champions,0,0,1
3174,anhinga,,0,three,champions,0,0,1
3175,jai-alai,,0,three,champions,0,0,1
3176,Rastafarian,,0,three,champions,0,0,1
3177,succussion,,0,three,champions,0,0,1
3178,avifauna,,0,three,champions,0,0,1
3179,joropo,,0,three,champions,0,0,1
3180,toxicosis,,0,three,champions,0,0,1
3181,agitprop,,0,three,champions,0,0,1
3182,Achernar,,0,three,champions,0,0,1
3183,cassock,,0,three,champions,0,0,1
3184,meringue,,0,three,champions,0,0,1
3185,mackinaw,,0,three,champions,0,0,1
3186,sambal,,0,three,champions,0,0,1
3187,yuloh,,0,three,champions,0,0,1
3188,hermeneutics,,0,three,champions,0,0,1
3189,tikkun,,0,three,champions,0,0,1
3190,macaque,,0,three,champions,0,0,1
3191,lassitude,,0,three,champions,0,0,1
3192,oeuvre,,0,three,champions,0,0,1
3193,altazimuth,,0,three,champions,0,0,1
3194,Castilian,,0,three,champions,0,0,1
3195,trichinosis,,0,three,champions,0,0,1
3196,ecclesiology,,0,three,champions,0,0,1
3197,teppanyaki,,0,three,champions,0,0,1
3198,cicatrize,,0,three,champions,0,0,1
3199,somnolent,,0,three,champions,0,0,1
3200,intonaco,,0,three,champions,0,0,1
3201,realia,,0,three,champions,0,0,1
3202,grison,,0,three,champions,0,0,1
3203,phulkari,,0,three,champions,0,0,1
3204,garrulous,,0,three,champions,0,0,1
3205,paroxysm,,0,three,champions,0,0,1
3206,communiqué,,0,three,champions,0,0,1
3207,Chantilly,,0,three,champions,0,0,1
3208,jacquard,,0,three,champions,0,0,1
3209,sorghum,,0,three,champions,0,0,1
3210,guilloche,,0,three,champions,0,0,1
3211,appositive,,0,three,champions,0,0,1
3212,dirndl,,0,three,champions,0,0,1
3213,latke,,0,three,champions,0,0,1
3214,martinet,,0,three,champions,0,0,1
3215,asterion,,0,three,champions,0,0,1
3216,hypallage,,0,three,champions,0,0,1
3217,solenoid,,0,three,champions,0,0,1
3218,veridical,,0,three,champions,0,0,1
3219,threnody,,0,three,champions,0,0,1
3220,Jacobean,,0,three,champions,0,0,1
3221,ballotage,,0,three,champions,0,0,1
3222,ocotillo,,0,three,champions,0,0,1
3223,dubitante,,0,three,champions,0,0,1
3224,disciform,,0,three,champions,0,0,1
3225,mizuna,,0,three,champions,0,0,1
3226,toroidal,,0,three,champions,0,0,1
3227,bialy,,0,three,champions,0,0,1
3228,appurtenances,,0,three,champions,0,0,1
3229,corsair,,0,three,champions,0,0,1
3230,zabaglione,,0,three,champions,0,0,1
3231,velamen,,0,three,champions,0,0,1
3232,sporran,,0,three,champions,0,0,1
3233,clematis,,0,three,champions,0,0,1
3234,kente,,0,three,champions,0,0,1
3235,ranine,,0,three,champions,0,0,1
3236,riparian,,0,three,champions,0,0,1
3237,radicchio,,0,three,champions,0,0,1
3238,dudgeon,,0,three,champions,0,0,1
3239,nitid,,0,three,champions,0,0,1
3240,Basenji,,0,three,champions,0,0,1
3241,concinnate,,0,three,champions,0,0,1
3242,Stradivarius,,0,three,champions,0,0,1
3243,synecdoche,,0,three,champions,0,0,1
3244,tulsi,,0,three,champions,0,0,1
3245,sebaceous,,0,three,champions,0,0,1
3246,papeterie,,0,three,champions,0,0,1
3247,litigious,,0,three,champions,0,0,1
3248,speleothem,,0,three,champions,0,0,1
3249,euripus,,0,three,champions,0,0,1
3250,samarium,,0,three,champions,0,0,1
3251,variscite,,0,three,champions,0,0,1
3252,bolide,,0,three,champions,0,0,1
3253,vervain,,0,three,champions,0,0,1
3254,chanoyu,,0,three,champions,0,0,1
3255,hamadryad,,0,three,champions,0,0,1
3256,calumny,,0,three,champions,0,0,1
3257,escabeche,,0,three,champions,0,0,1
3258,ad-hominem,,0,three,champions,0,0,1
3259,oubliette,,0,three,champions,0,0,1
3260,béchamel,,0,three,champions,0,0,1
3261,repoussage,,0,three,champions,0,0,1
3262,otacoustic,,0,three,champions,0,0,1
3263,naranjilla,,0,three,champions,0,0,1
3264,elegiac,,0,three,champions,0,0,1
3265,pâtissier,,0,three,champions,0,0,1
3266,Yeatsian,,0,three,champions,0,0,1
3267,surfeit,,0,three,champions,0,0,1
3268,limicolous,,0,three,champions,0,0,1
3269,girandole,,0,three,champions,0,0,1
3270,googol,,0,three,champions,0,0,1
3271,étagère,,0,three,champions,0,0,1
3272,anechoic,,0,three,champions,0,0,1
3273,leonine,,0,three,champions,0,0,1
3274,laulau,,0,three,champions,0,0,1
3275,Gruyère,,0,three,champions,0,0,1
3276,proprioceptive,,0,three,champions,0,0,1
3277,oppugn,,0,three,champions,0,0,1
3278,macropterous,,0,three,champions,0,0,1
3279,euphonious,,0,three,champions,0,0,1
3280,retinoscopy,,0,three,champions,0,0,1
3281,sepulchral,,0,three,champions,0,0,1
3282,sangfroid,,0,three,champions,0,0,1
3283,pasilla,,0,three,champions,0,0,1
3284,maringouin,,0,three,champions,0,0,1
3285,argot,,0,three,champions,0,0,1
3286,vicenary,,0,three,champions,0,0,1
3287,ajimez,,0,three,champions,0,0,1
3288,pompeii,,0,three,champions,0,0,1
3289,oviparous,,0,three,champions,0,0,1
3290,mangonel,,0,three,champions,0,0,1
3291,coalescence,,0,three,champions,0,0,1
3292,Plantagenet,,0,three,champions,0,0,1
3293,bauxite,,0,three,champions,0,0,1
3294,kakapo,,0,three,champions,0,0,1
3295,pelagial,,0,three,champions,0,0,1
3296,ague,,0,three,champions,0,0,1
3297,largesses,,0,three,champions,0,0,1
3298,fulgent,,0,three,champions,0,0,1
3299,olecranon,,0,three,champions,0,0,1
3300,toreutics,,0,three,champions,0,0,1
3301,mascarpone,,0,three,champions,0,0,1
3302,rissole,,0,three,champions,0,0,1
3303,seneschal,,0,three,champions,0,0,1
3304,pinniped,,0,three,champions,0,0,1
3305,wahine,,0,three,champions,0,0,1
3306,grissino,,0,three,champions,0,0,1
3307,coterie,,0,three,champions,0,0,1
3308,sylph,,0,three,champions,0,0,1
3309,Cincinnati,,0,three,champions,0,0,1
3310,diastole,,0,three,champions,0,0,1
3311,mediobrome,,0,three,champions,0,0,1
3312,demurrage,,0,three,champions,0,0,1
3313,tristeza,,0,three,champions,0,0,1
3314,trigeminal,,0,three,champions,0,0,1
3315,bruja,,0,three,champions,0,0,1
3316,upsilon,,0,three,champions,0,0,1
3317,sakura,,0,three,champions,0,0,1
3318,buccal,,0,three,champions,0,0,1
3319,zocalo,,0,three,champions,0,0,1
3320,piscivorous,,0,three,champions,0,0,1
3321,benison,,0,three,champions,0,0,1
3322,gagaku,,0,three,champions,0,0,1
3323,amygdala,,0,three,champions,0,0,1
3324,scurrilous,,0,three,champions,0,0,1
3325,flèche,,0,three,champions,0,0,1
3326,tetrachoric,,0,three,champions,0,0,1
3327,sforzando,,0,three,champions,0,0,1
3328,thalassic,,0,three,champions,0,0,1
3329,frazil,,0,three,champions,0,0,1
3330,rapprochement,,0,three,champions,0,0,1
3331,glacis,,0,three,champions,0,0,1
3332,ahimsa,,0,three,champions,0,0,1
3333,kanji,,0,three,champions,0,0,1
3334,weltschmerz,,0,three,champions,0,0,1
3335,jalousie,,0,three,champions,0,0,1
3336,ichthyology,,0,three,champions,0,0,1
3337,pruritus,,0,three,champions,0,0,1
3338,dactylic,,0,three,champions,0,0,1
3339,affogato,,0,three,champions,0,0,1
3340,scrivener,,0,three,champions,0,0,1
3341,dysrhythmia,,0,three,champions,0,0,1
3342,dragée,,0,three,champions,0,0,1
3343,choucroute,,0,three,champions,0,0,1
3344,hsaing-waing,,0,three,champions,0,0,1
3345,stevedore,,0,three,champions,0,0,1
3346,harangue,,0,three,champions,0,0,1
3347,niveau,,0,three,champions,0,0,1
3348,rouille,,0,three,champions,0,0,1
3349,rescissible,,0,three,champions,0,0,1
3350,Jungian,,0,three,champions,0,0,1
3351,Groenendael,,0,three,champions,0,0,1
3352,facile,,0,three,champions,0,0,1
3353,chrysolite,,0,three,champions,0,0,1
3354,execrable,,0,three,champions,0,0,1
3355,hangul,,0,three,champions,0,0,1
